match_id,team,total_xG,shot_count,avg_shot_xG,goals,rolling_xG,rolling_shots,rolling_conversion,h_a
26844,Everton,1.021631795,11,0.09287561772727272,2,1.7594553725999997,9.8,0.1836734693877551,a
26855,Everton,2.104437607,9,0.23382640077777778,2,1.9340905946,9.6,0.22916666666666666,h
26862,Everton,1.449549821,14,0.10353927292857143,1,1.7118223952,10.0,0.2,a
26881,Everton,1.367197425,12,0.11393311875,1,1.8110851915999997,11.8,0.1694915254237288,a
26885,Everton,1.189003666,13,0.09146182046153847,1,1.4263640627999998,11.8,0.11864406779661017,h
26901,Everton,0.823135682,5,0.16462713639999998,0,1.3866648402,10.6,0.09433962264150944,a
26905,Everton,1.2287457620000002,5,0.24574915240000003,1,1.2115264712,9.8,0.08163265306122448,h
21927,Fulham,1.888,6,0.31466666666666665,1,1.888,6.0,0.16666666666666666,a
21939,Fulham,1.756,13,0.13507692307692307,1,1.822,9.5,0.10526315789473684,h
21948,Fulham,0.548,10,0.0548,0,1.3973333333333333,9.666666666666666,0.06896551724137931,a
21964,Fulham,0.9390000000000001,10,0.09390000000000001,0,1.28275,9.75,0.05128205128205128,h
21970,Fulham,2.267,21,0.10795238095238095,2,1.4796,12.0,0.06666666666666667,h
21984,Fulham,0.746,10,0.0746,0,1.2512,12.8,0.046875,a
21988,Fulham,0.557,10,0.055700000000000006,1,1.0113999999999999,12.2,0.04918032786885246,a
21998,Fulham,1.181,18,0.06561111111111112,0,1.138,13.8,0.043478260869565216,h
22007,Fulham,0.6489999999999999,10,0.06489999999999999,1,1.0799999999999998,13.8,0.057971014492753624,a
22018,Fulham,2.489,12,0.20741666666666667,3,1.1244,12.0,0.08333333333333333,h
22030,Fulham,1.5090000000000001,10,0.1509,3,1.277,12.0,0.13333333333333333,a
22038,Fulham,3.0970000000000004,14,0.22121428571428575,5,1.7850000000000001,12.8,0.1875,h
22049,Fulham,2.24,14,0.16,5,1.9968000000000004,12.0,0.2833333333333333,h
22062,Fulham,0.47200000000000003,6,0.07866666666666668,0,1.9614000000000005,11.2,0.2857142857142857,a
22067,Fulham,1.389,19,0.07310526315789474,0,1.7414,12.6,0.20634920634920634,h
22075,Fulham,0.325,8,0.040625,0,1.5046000000000002,12.2,0.16393442622950818,a
22087,Fulham,1.539,15,0.1026,2,1.193,12.4,0.11290322580645161,h
22097,Fulham,0.704,14,0.05028571428571428,0,0.8858,12.4,0.03225806451612903,a
22106,Fulham,2.406,25,0.09624,0,1.2726,16.2,0.024691358024691357,h
22119,Fulham,1.29,15,0.08600000000000001,2,1.2528,15.4,0.05194805194805195,a
22127,Fulham,1.745,7,0.2492857142857143,3,1.5368,15.2,0.09210526315789473,h
22138,Fulham,1.42,15,0.09466666666666666,1,1.513,15.2,0.07894736842105263,h
22152,Fulham,1.143,17,0.06723529411764706,2,1.6008,15.8,0.10126582278481013,a
22158,Fulham,1.376,12,0.11466666666666665,3,1.3947999999999998,13.2,0.16666666666666666,h
22174,Fulham,2.972,24,0.12383333333333334,1,1.7311999999999999,15.0,0.13333333333333333,a
22180,Fulham,2.614,16,0.163375,3,1.905,16.8,0.11904761904761904,h
22193,Fulham,1.1199999999999999,24,0.04666666666666666,3,1.845,18.6,0.12903225806451613,a
22198,Fulham,1.054,17,0.062,1,1.8272,18.6,0.11827956989247312,a
22209,Fulham,0.839,14,0.05992857142857143,0,1.7198,19.0,0.08421052631578947,h
22224,Fulham,3.634,18,0.2018888888888889,2,1.8521999999999998,17.8,0.10112359550561797,a
22229,Fulham,0.849,12,0.07075,1,1.4991999999999999,17.0,0.08235294117647059,h
22238,Fulham,1.394,9,0.15488888888888888,1,1.5539999999999998,14.0,0.07142857142857142,h
22246,Fulham,1.454,15,0.09693333333333333,0,1.634,13.6,0.058823529411764705,a
22258,Fulham,0.089,1,0.089,0,1.484,11.0,0.07272727272727272,h
22272,Fulham,1.117,15,0.07446666666666667,4,0.9805999999999999,10.4,0.11538461538461539,a
22279,Fulham,1.5819999999999999,9,0.17577777777777776,1,1.1271999999999998,9.8,0.12244897959183673,a
22287,Fulham,0.399,9,0.044333333333333336,0,0.9281999999999998,9.8,0.10204081632653061,h
22297,Fulham,0.851,8,0.106375,2,0.8075999999999999,8.4,0.16666666666666666,a
26602,Fulham,0.418710932,10,0.0418710932,0,0.8735421863999999,10.2,0.13725490196078433,a
26614,Fulham,1.96218194,18,0.10901010777777778,2,1.0425785743999998,10.8,0.09259259259259259,h
26625,Fulham,1.188834752,9,0.13209275022222222,1,0.9639455248,10.8,0.09259259259259259,a
26634,Fulham,2.8860093790000003,21,0.13742901804761906,1,1.4613474006,13.2,0.09090909090909091,h
26646,Fulham,3.213148052,22,0.1460521841818182,3,1.933777011,16.0,0.0875,h
26653,Fulham,1.439816797,14,0.10284405692857143,1,2.137998184,16.8,0.09523809523809523,a
26664,Fulham,2.758462077,11,0.2507692797272727,2,2.2972542114,15.4,0.1038961038961039,a
26673,Fulham,2.630742872,11,0.2391584429090909,1,2.5856358354,15.8,0.10126582278481013,h
26687,Fulham,1.49910225,14,0.10707873214285714,1,2.3082544096,14.4,0.1111111111111111,a
26693,Fulham,1.445846088,26,0.05560946492307692,2,1.9547940168,15.2,0.09210526315789473,h
26706,Fulham,2.253307051,17,0.1325474735882353,2,2.1174920675999997,15.8,0.10126582278481013,a
26717,Fulham,0.717158003,10,0.0717158003,1,1.7092312528,15.6,0.08974358974358974,h
26729,Fulham,1.580685396,14,0.11290609971428571,1,1.4992197576,16.2,0.08641975308641975,a
26736,Fulham,0.66664439,6,0.11110739833333333,2,1.3327281856,14.6,0.1095890410958904,h
26749,Fulham,0.150987956,2,0.075493978,1,1.0737565592,9.8,0.14285714285714285,h
26752,Fulham,1.286197047,12,0.10718308724999999,2,0.8803345583999999,8.8,0.1590909090909091,a
26763,Fulham,1.252547354,16,0.078284209625,0,0.9874124286000001,10.0,0.12,h
26775,Fulham,1.779293626,14,0.12709240185714285,2,1.0271340746,10.0,0.14,a
26786,Fulham,0.966578351,11,0.08787075918181818,2,1.0871208667999999,11.0,0.12727272727272726,h
26796,Fulham,2.654692276,15,0.17697948506666666,2,1.5878617307999998,13.6,0.11764705882352941,h
26808,Fulham,2.839254624,21,0.13520260114285715,2,1.8984732462,15.4,0.1038961038961039,a
26817,Fulham,2.651415926,17,0.15596564270588234,2,2.1782469606,15.6,0.1282051282051282,a
26826,Fulham,0.560570539,9,0.06228561544444444,0,1.9345023431999997,14.6,0.1095890410958904,h
26839,Fulham,1.608812473,15,0.10725416486666667,2,2.0629491676,15.4,0.1038961038961039,a
26845,Fulham,2.231221887,24,0.09296757862499999,2,1.9782550898,17.2,0.09302325581395349,h
26856,Fulham,0.234260365,11,0.02129639681818182,0,1.4572562379999998,15.2,0.07894736842105263,h
26867,Fulham,1.43473059,11,0.13043005363636365,2,1.2139191708000001,14.0,0.08571428571428572,a
26873,Fulham,0.708226951,6,0.11803782516666667,1,1.2434504532,13.4,0.1044776119402985,a
26886,Fulham,1.0396650299999999,13,0.07997423307692307,2,1.1296209646000002,13.0,0.1076923076923077,h
26892,Fulham,1.4420641029999999,9,0.16022934477777775,1,0.9717894078,10.0,0.12,a
26906,Fulham,1.751526029,12,0.14596050241666667,3,1.2752425406,10.2,0.17647058823529413,h
26603,Ipswich,0.34260134799999997,7,0.04894304971428571,0,0.34260134799999997,7.0,0.0,h
26615,Ipswich,0.479998529,1,0.479998529,1,0.4112999385,4.0,0.125,a
26625,Ipswich,0.707048439,11,0.06427713081818182,1,0.509882772,6.333333333333333,0.10526315789473684,h
26633,Ipswich,0.723930173,6,0.12065502883333333,0,0.56339462225,6.25,0.08,a
26643,Ipswich,1.6449954469999999,13,0.1265381113076923,1,0.7797147872,7.6,0.07894736842105263,a
26659,Ipswich,1.846082805,15,0.123072187,2,1.0804110785999999,9.2,0.10869565217391304,h
26665,Ipswich,1.184626106,9,0.1316251228888889,1,1.221336594,10.8,0.09259259259259259,a
26674,Ipswich,1.173999475,13,0.09030765192307692,0,1.3147268012000002,11.2,0.07142857142857142,h
26685,Ipswich,1.656977262,12,0.13808143850000001,3,1.5013362190000001,12.4,0.11290322580645161,a
26695,Ipswich,1.340055876,14,0.09571827685714286,1,1.4403483048,12.6,0.1111111111111111,h
26709,Ipswich,2.183915321,8,0.272989415125,2,1.5079148080000002,11.2,0.125,a
26718,Ipswich,1.996147356,11,0.18146794145454545,1,1.670219058,11.6,0.1206896551724138,h
26728,Ipswich,0.462771139,7,0.06611016271428571,0,1.5279733908,10.4,0.1346153846153846,a
26737,Ipswich,0.471707971,9,0.052411996777777775,0,1.2909195325999998,9.8,0.08163265306122448,h
26750,Ipswich,1.566804189,18,0.08704467716666667,1,1.3362691951999999,10.6,0.07547169811320754,h
26758,Ipswich,1.774203273,10,0.17742032729999999,1,1.2543267856,11.0,0.05454545454545454,a
26771,Ipswich,1.064269837,10,0.1064269837,0,1.0679512818,10.8,0.037037037037037035,h
26773,Ipswich,0.07833274200000001,3,0.026110914000000002,0,0.9910636024,10.0,0.04,a
26787,Ipswich,1.500926421,9,0.16676960233333332,2,1.1969072924000002,10.0,0.08,h
26796,Ipswich,1.443402636,7,0.2062003765714286,2,1.1722269818000002,7.8,0.1282051282051282,a
26805,Ipswich,0.268126599,5,0.0536253198,0,0.8710116470000001,6.8,0.11764705882352941,h
26816,Ipswich,0.795636607,8,0.099454575875,0,0.8172850009999999,6.4,0.125,h
26827,Ipswich,0.804706892,3,0.26823563066666667,1,0.9625598310000001,6.4,0.15625,a
26837,Ipswich,1.948450653,15,0.12989671020000002,1,1.0520646774,7.6,0.10526315789473684,h
26842,Ipswich,0.332864252,4,0.083216063,1,0.8299570006,7.0,0.08571428571428572,a
26857,Ipswich,1.163696482,17,0.06845273423529412,1,1.0090709772,9.4,0.0851063829787234,h
26871,Ipswich,1.044982265,13,0.08038325115384616,2,1.0589401088,10.4,0.11538461538461539,a
26875,Ipswich,1.988858969,15,0.13259059793333333,0,1.2957705242,12.8,0.078125,a
26887,Ipswich,0.5208391,11,0.04734900909090909,2,1.0102482136000002,12.0,0.1,h
26896,Ipswich,1.4126271830000001,10,0.1412627183,2,1.2262007998,13.2,0.10606060606060606,a
26907,Ipswich,0.872355596,6,0.14539259933333334,1,1.1679326226,11.0,0.12727272727272726,h
26611,Leicester,1.026139959,7,0.1465914227142857,1,1.026139959,7.0,0.14285714285714285,h
26614,Leicester,0.857005041,10,0.08570050409999999,1,0.9415724999999999,8.5,0.11764705882352941,a
26626,Leicester,0.774740525,9,0.08608228055555556,1,0.8859618416666667,8.666666666666666,0.11538461538461539,h
26636,Leicester,1.651870409,9,0.18354115655555556,2,1.0774389835,8.75,0.14285714285714285,a
26644,Leicester,1.337933166,12,0.1114944305,1,1.12953782,9.4,0.1276595744680851,h
26655,Leicester,0.337908969,6,0.0563181615,2,0.991891622,9.2,0.15217391304347827,a
26663,Leicester,0.91206308,6,0.15201051333333335,1,1.0029032298,8.4,0.16666666666666666,h
26678,Leicester,2.838264687,18,0.1576813715,3,1.4156080622,10.2,0.17647058823529413,a
26682,Leicester,0.832415393,11,0.07567412663636364,1,1.2517170590000002,10.6,0.1509433962264151,h
26695,Leicester,2.341105882,20,0.1170552941,1,1.4523516022,12.2,0.13114754098360656,a
26708,Leicester,0.417295071,7,0.05961358157142858,0,1.4682288226,12.4,0.0967741935483871,a
26719,Leicester,0.967987083,4,0.24199677075,1,1.4794136232,12.0,0.1,h
26722,Leicester,0.9075553839999999,7,0.12965076914285714,1,1.0932717626,9.8,0.08163265306122448,a
26738,Leicester,2.780609109,8,0.347576138625,3,1.4829105058,9.2,0.13043478260869565,h
26751,Leicester,1.4318118229999999,10,0.1431811823,2,1.3010516939999999,7.2,0.19444444444444445,h
26760,Leicester,0.186758954,4,0.0466897385,0,1.2549444706,6.6,0.21212121212121213,a
26770,Leicester,0.788679963,9,0.087631107,0,1.2190830465999998,7.6,0.15789473684210525,h
26776,Leicester,0.22344317800000002,4,0.055860794500000005,1,1.0822606054,7.0,0.17142857142857143,a
26788,Leicester,1.8432994669999998,11,0.1675726788181818,0,0.894798677,7.6,0.07894736842105263,h
26793,Leicester,1.029988687,4,0.25749717175,1,0.8144340497999998,6.4,0.0625,a
26806,Leicester,2.1000348730000002,21,0.10000166061904762,0,1.1970892335999999,9.8,0.04081632653061224,h
26817,Leicester,0.676933597,8,0.084616699625,0,1.1747399604,9.6,0.041666666666666664,h
26830,Leicester,1.405205361,12,0.11710044674999999,2,1.4110923969999998,11.2,0.05357142857142857,a
26836,Leicester,0.451825843,9,0.05020287144444444,0,1.1327976722000002,10.8,0.05555555555555555,a
26846,Leicester,0.233209173,6,0.0388681955,0,0.9734417693999999,11.2,0.03571428571428571,h
26858,Leicester,0.727900956,8,0.0909876195,0,0.699014986,8.6,0.046511627906976744,h
26866,Leicester,0.289578187,11,0.026325289727272726,0,0.6215439039999999,9.2,0.043478260869565216,a
26874,Leicester,0.108486812,3,0.03616227066666667,0,0.36220019420000005,7.4,0.0,a
26888,Leicester,1.306943341,11,0.118813031,0,0.5332236938,7.8,0.0,h
26898,Leicester,0.10474096899999999,2,0.052370484499999995,0,0.507530053,7.0,0.0,a
26908,Leicester,0.35457457400000003,7,0.05065351057142858,0,0.43286477659999995,6.8,0.0,h
21933,Liverpool,2.743,17,0.1613529411764706,2,2.743,17.0,0.11764705882352941,h
21935,Liverpool,2.826,16,0.176625,2,2.7845,16.5,0.12121212121212122,a
21953,Liverpool,4.14,22,0.18818181818181817,3,3.236333333333333,18.333333333333332,0.12727272727272726,h
21962,Liverpool,1.131,13,0.087,1,2.71,17.0,0.11764705882352941,a
21966,Liverpool,2.512,14,0.17942857142857144,2,2.6704,16.4,0.12195121951219512,a
21979,Liverpool,2.287,26,0.08796153846153845,2,2.5791999999999997,18.2,0.10989010989010989,h
21991,Liverpool,2.767,21,0.13176190476190475,3,2.5674,19.2,0.11458333333333333,h
21999,Liverpool,3.3449999999999998,24,0.139375,1,2.4084,19.6,0.09183673469387756,a
22011,Liverpool,1.561,17,0.0918235294117647,3,2.4943999999999997,20.4,0.10784313725490197,h
22020,Liverpool,0.767,8,0.095875,1,2.1454,19.2,0.10416666666666667,a
22030,Liverpool,2.803,26,0.1078076923076923,3,2.2485999999999997,19.2,0.11458333333333333,h
22040,Liverpool,1.803,15,0.1202,2,2.0558,18.0,0.1111111111111111,a
22047,Liverpool,1.375,14,0.09821428571428571,2,1.6618,16.0,0.1375,a
22060,Liverpool,1.967,34,0.05785294117647059,0,1.7429999999999999,19.4,0.08247422680412371,h
22068,Liverpool,0.983,13,0.07561538461538461,1,1.7861999999999998,20.4,0.0784313725490196,h
22079,Liverpool,1.685,19,0.0886842105263158,2,1.5626000000000002,19.0,0.07368421052631578,a
22088,Liverpool,7.141,34,0.21002941176470588,4,2.6302,22.8,0.07894736842105263,h
22102,Liverpool,1.535,14,0.10964285714285714,4,2.6622,22.8,0.09649122807017543,a
22113,Liverpool,3.6630000000000003,28,0.1308214285714286,4,3.0014000000000003,21.6,0.1388888888888889,h
22116,Liverpool,0.543,10,0.0543,0,2.9134,21.0,0.13333333333333333,a
22128,Liverpool,3.147,25,0.12588,3,3.2058,22.2,0.13513513513513514,h
22135,Liverpool,3.166,15,0.21106666666666665,4,2.4108000000000005,18.4,0.16304347826086957,a
22151,Liverpool,3.703,29,0.1276896551724138,4,2.8444000000000003,21.4,0.14018691588785046,h
22162,Liverpool,1.331,22,0.0605,1,2.378,20.2,0.1188118811881188,a
22171,Liverpool,2.2560000000000002,19,0.11873684210526317,1,2.7206,22.0,0.11818181818181818,h
22179,Liverpool,1.874,23,0.08147826086956522,0,2.466,21.6,0.09259259259259259,a
22189,Liverpool,3.214,30,0.10713333333333333,2,2.4756,24.6,0.06504065040650407,h
22203,Liverpool,2.519,30,0.08396666666666668,3,2.2388000000000003,24.8,0.056451612903225805,h
22211,Liverpool,4.457,28,0.15917857142857142,2,2.8640000000000003,26.0,0.06153846153846154,a
22220,Liverpool,3.055,21,0.14547619047619048,0,3.0238,26.4,0.05303030303030303,h
22229,Liverpool,1.026,14,0.07328571428571429,3,2.8542,24.6,0.08130081300813008,a
22243,Liverpool,2.2960000000000003,28,0.082,1,2.6706000000000003,24.2,0.0743801652892562,a
22251,Liverpool,3.724,25,0.14896,4,2.9116000000000004,23.2,0.08620689655172414,h
22256,Liverpool,1.954,14,0.13957142857142857,2,2.4110000000000005,20.4,0.09803921568627451,a
22271,Liverpool,5.8629999999999995,36,0.1628611111111111,2,2.9726,23.4,0.10256410256410256,h
22283,Liverpool,1.3010000000000002,13,0.10007692307692309,1,3.0276000000000005,23.2,0.08620689655172414,a
22288,Liverpool,3.794,26,0.14592307692307693,3,3.3272000000000004,22.8,0.10526315789473684,h
22304,Liverpool,0.856,9,0.0951111111111111,2,2.7536,19.6,0.10204081632653061,a
26603,Liverpool,3.9353292730000002,19,0.2071225933157895,2,3.1498658546000002,20.6,0.0970873786407767,a
26621,Liverpool,2.756623599,19,0.14508545257894737,2,2.5285905744000003,17.2,0.11627906976744186,h
26631,Liverpool,2.103968299,11,0.19126984536363636,3,2.6891842342000003,16.8,0.14285714285714285,a
26635,Liverpool,1.1704416000000002,14,0.08360297142857144,0,2.1644725542000005,14.4,0.125,h
26645,Liverpool,2.437313244,19,0.12827964442105264,3,2.480735203,16.4,0.12195121951219512,h
26658,Liverpool,2.117242819,10,0.21172428189999998,2,2.1171179122000003,14.6,0.136986301369863,a
26662,Liverpool,2.073316481,16,0.1295822800625,1,1.9804564886000002,14.0,0.12857142857142856,a
26679,Liverpool,2.22517148,8,0.278146435,2,2.0046971248000003,13.4,0.11940298507462686,h
26691,Liverpool,1.353456316,9,0.1503840351111111,2,2.0413000680000004,12.4,0.16129032258064516,a
26696,Liverpool,1.810369627,16,0.1131481016875,2,1.9159113446,11.8,0.15254237288135594,h
26707,Liverpool,2.694971872,14,0.19249799085714286,2,2.0314571552000005,12.6,0.14285714285714285,h
26721,Liverpool,3.194276967,27,0.11830655433333333,3,2.2556492524000005,14.8,0.14864864864864866,a
26726,Liverpool,3.700535147,18,0.20558528594444445,2,2.5507219858,16.8,0.13095238095238096,h
26740,Liverpool,2.276900987,16,0.1423063116875,3,2.7354109200000005,18.2,0.13186813186813187,a
26748,Liverpool,0.964037447,6,0.16067290783333335,2,2.566144484,16.2,0.14814814814814814,a
26752,Liverpool,2.108669886,16,0.131791867875,2,2.4488840868,16.6,0.14457831325301204,h
26768,Liverpool,6.027675982,24,0.25115316591666664,6,3.0155638898,16.0,0.1875,a
26776,Liverpool,1.899347525,19,0.09996565921052632,3,2.6553263653999997,16.2,0.19753086419753085,h
26791,Liverpool,3.298681567,22,0.14994007122727274,5,2.8596824814,17.4,0.20689655172413793,a
26797,Liverpool,2.862003935,19,0.15063178605263158,2,3.2392757789999997,20.0,0.18,h
26807,Liverpool,2.722908968,23,0.11838734643478262,1,3.3621235954,21.4,0.1588785046728972,a
26813,Liverpool,4.179816696,37,0.1129680188108108,2,2.9925517382,24.0,0.10833333333333334,a
26827,Liverpool,2.276666036,16,0.14229162725,4,3.0680154404,23.4,0.11965811965811966,h
26832,Liverpool,2.7219032309999998,19,0.14325806478947367,2,2.9526597731999997,22.8,0.09649122807017543,a
26847,Liverpool,1.867584332,10,0.18675843320000002,2,2.7537758525999996,21.0,0.10476190476190476,h
26859,Liverpool,0.0,8,0.0,2,2.209194059,18.0,0.13333333333333333,a
26870,Liverpool,1.400268419,12,0.11668903491666667,2,1.6532844036,13.0,0.18461538461538463,h
26876,Liverpool,5.109887306,28,0.1824959752142857,3,2.2199286575999997,15.4,0.14285714285714285,h
26884,Liverpool,2.042792603,17,0.12016427076470589,2,2.0841065320000003,15.0,0.14666666666666667,a
26901,Liverpool,1.297175277,17,0.07630442805882354,1,1.9700247210000001,16.4,0.12195121951219512,h
26906,Liverpool,1.4072863379999998,14,0.1005204527142857,2,2.2514819885999997,17.6,0.11363636363636363,a
21925,Luton,2.2039999999999997,16,0.13774999999999998,1,2.2039999999999997,16.0,0.0625,h
21939,Luton,1.4569999999999999,7,0.20814285714285713,0,1.8304999999999998,11.5,0.043478260869565216,a
21945,Luton,2.239,20,0.11195,1,1.9666666666666666,14.333333333333334,0.046511627906976744,h
21956,Luton,1.545,9,0.17166666666666666,2,1.8612499999999998,13.0,0.07692307692307693,a
21971,Luton,0.847,12,0.07058333333333333,0,1.6583999999999999,12.8,0.0625,h
21982,Luton,1.4989999999999999,13,0.1153076923076923,2,1.5173999999999999,12.2,0.08196721311475409,a
21987,Luton,0.45699999999999996,8,0.057124999999999995,0,1.3174,12.4,0.08064516129032258,a
21999,Luton,1.3419999999999999,8,0.16774999999999998,1,1.138,10.0,0.1,h
22012,Luton,0.409,10,0.0409,0,0.9107999999999998,10.2,0.058823529411764705,a
22019,Luton,0.996,8,0.1245,2,0.9405999999999999,9.4,0.10638297872340426,h
22027,Luton,0.22699999999999998,7,0.032428571428571425,1,0.6862,8.2,0.0975609756097561,a
22039,Luton,0.527,6,0.08783333333333333,3,0.7001999999999999,7.8,0.1794871794871795,h
22050,Luton,0.689,4,0.17225,1,0.5696,7.0,0.2,h
22069,Luton,1.8579999999999999,16,0.11612499999999999,1,0.8594000000000002,8.2,0.1951219512195122,h
22084,Luton,0.7150000000000001,12,0.05958333333333334,1,0.8032,9.0,0.15555555555555556,a
22089,Luton,2.734,15,0.18226666666666666,2,1.3046,10.6,0.1509433962264151,h
22096,Luton,0.9650000000000001,14,0.06892857142857144,1,1.3922,12.2,0.09836065573770492,a
22107,Luton,3.71,18,0.2061111111111111,4,1.9964,15.0,0.12,h
22123,Luton,2.702,11,0.24563636363636362,4,2.1652,14.0,0.17142857142857143,a
22129,Luton,1.7670000000000001,20,0.08835000000000001,1,2.3756,15.6,0.15384615384615385,h
22139,Luton,1.6079999999999999,22,0.07309090909090908,1,2.1504000000000003,17.0,0.12941176470588237,h
22151,Luton,0.979,12,0.08158333333333333,1,2.1532,16.6,0.13253012048192772,a
22159,Luton,2.934,13,0.2256923076923077,2,1.9980000000000004,15.6,0.11538461538461539,h
22170,Luton,1.086,8,0.13575,1,1.6748,15.0,0.08,a
22181,Luton,0.855,10,0.08549999999999999,1,1.4924000000000002,13.0,0.09230769230769231,h
22194,Luton,0.403,8,0.050375,1,1.2514000000000003,10.2,0.11764705882352941,a
22196,Luton,0.29100000000000004,6,0.04850000000000001,0,1.1138000000000001,9.0,0.1111111111111111,a
22210,Luton,1.307,19,0.06878947368421053,2,0.7884000000000002,10.2,0.09803921568627451,h
22221,Luton,0.8099999999999999,5,0.16199999999999998,1,0.7332000000000002,9.6,0.10416666666666667,a
22230,Luton,0.498,6,0.083,1,0.6618000000000002,8.8,0.11363636363636363,h
22244,Luton,0.904,9,0.10044444444444445,1,0.7620000000000001,9.0,0.1111111111111111,a
22252,Luton,0.9530000000000001,18,0.05294444444444445,1,0.8944000000000003,11.4,0.10526315789473684,h
22263,Luton,0.641,4,0.16025,1,0.7612000000000002,8.4,0.11904761904761904,a
22272,Luton,2.067,15,0.1378,2,1.0126000000000002,10.4,0.11538461538461539,h
22278,Luton,1.886,9,0.20955555555555555,1,1.2902,11.0,0.10909090909090909,a
22289,Luton,1.531,18,0.08505555555555555,1,1.4156000000000002,12.8,0.09375,h
22295,Luton,0.46499999999999997,11,0.04227272727272727,0,1.3180000000000003,11.4,0.08771929824561403,a
21927,Manchester City,2.0410000000000004,7,0.29157142857142865,5,2.0410000000000004,7.0,0.7142857142857143,h
21937,Manchester City,4.361,29,0.15037931034482757,3,3.201,18.0,0.2222222222222222,a
21946,Manchester City,1.341,7,0.19157142857142856,2,2.581,14.333333333333334,0.23255813953488372,h
21961,Manchester City,0.984,24,0.041,1,2.18175,16.75,0.16417910447761194,a
21965,Manchester City,0.858,4,0.2145,0,1.9170000000000003,14.2,0.15492957746478872,a
21980,Manchester City,0.963,10,0.0963,2,1.7014,14.8,0.10810810810810811,h
21992,Manchester City,4.549,21,0.21661904761904763,3,1.739,13.2,0.12121212121212122,a
22000,Manchester City,2.4,21,0.11428571428571428,6,1.9507999999999999,16.0,0.15,h
22009,Manchester City,3.193,15,0.21286666666666668,4,2.3926000000000003,14.2,0.2112676056338028,a
22020,Manchester City,1.796,16,0.11225,1,2.5802,16.6,0.1927710843373494,h
22031,Manchester City,2.907,18,0.1615,2,2.9690000000000003,18.2,0.17582417582417584,h
22035,Manchester City,1.002,2,0.501,0,2.2596,14.4,0.18055555555555555,a
22050,Manchester City,2.234,18,0.12411111111111112,2,2.2264000000000004,13.8,0.13043478260869565,a
22061,Manchester City,2.415,19,0.12710526315789475,2,2.0707999999999998,14.6,0.0958904109589041,h
22074,Manchester City,2.538,25,0.10152,1,2.2192,16.4,0.08536585365853659,h
22081,Manchester City,2.295,23,0.09978260869565217,3,2.0968,17.4,0.09195402298850575,a
22090,Manchester City,2.242,18,0.12455555555555556,2,2.3448,20.6,0.0970873786407767,h
22100,Manchester City,2.5549999999999997,27,0.09462962962962962,3,2.409,22.4,0.09821428571428571,a
22114,Manchester City,1.8459999999999999,14,0.13185714285714284,3,2.2952,21.4,0.11214953271028037,h
22117,Manchester City,2.107,25,0.08428000000000001,3,2.209,21.4,0.1308411214953271,a
22130,Manchester City,1.597,19,0.08405263157894736,2,2.0694,20.6,0.1262135922330097,h
22140,Manchester City,2.78,32,0.086875,1,2.1769999999999996,23.4,0.10256410256410256,h
22145,Manchester City,1.989,15,0.1326,1,2.0637999999999996,21.0,0.09523809523809523,a
22160,Manchester City,2.644,27,0.09792592592592593,3,2.2234,23.6,0.0847457627118644,h
22171,Manchester City,1.3739999999999999,10,0.1374,1,2.0768,20.6,0.07766990291262135,a
22176,Manchester City,1.9080000000000001,14,0.1362857142857143,4,2.1390000000000002,19.6,0.10204081632653061,a
22190,Manchester City,1.219,12,0.10158333333333334,0,1.8268,15.6,0.11538461538461539,h
22204,Manchester City,3.949,25,0.15796,4,2.2188000000000003,17.6,0.13636363636363635,h
22207,Manchester City,2.264,18,0.12577777777777777,4,2.1428000000000003,15.8,0.16455696202531644,a
22221,Manchester City,4.75,37,0.12837837837837837,4,2.818,21.2,0.1509433962264151,h
22233,Manchester City,2.703,8,0.337875,2,2.977,20.0,0.14,a
22242,Manchester City,0.931,11,0.08463636363636363,2,2.9194000000000004,19.8,0.16161616161616163,a
22253,Manchester City,4.536,20,0.22679999999999997,5,3.0368,18.8,0.18085106382978725,h
22258,Manchester City,3.154,16,0.197125,4,3.2147999999999994,18.4,0.18478260869565216,a
22273,Manchester City,2.3209999999999997,28,0.08289285714285713,3,2.729,16.6,0.1927710843373494,h
22275,Manchester City,2.472,17,0.14541176470588235,3,2.6828,18.4,0.18478260869565216,a
22291,Manchester City,1.224,14,0.08742857142857142,1,2.7413999999999996,19.0,0.16842105263157894,h
22303,Manchester City,3.845,30,0.12816666666666668,2,2.6032,21.0,0.12380952380952381,a
26610,Manchester City,1.18038408,11,0.10730764363636364,2,2.208476816,20.0,0.11,a
26615,Manchester City,3.078180273,14,0.2198700195,4,2.3599128706,17.2,0.13953488372093023,h
26628,Manchester City,3.201973366,24,0.13341555691666665,3,2.5059075438000002,18.6,0.12903225806451613,a
26637,Manchester City,1.552786236,18,0.086265902,2,2.5716647910000003,19.4,0.13402061855670103,h
26651,Manchester City,2.862886603,33,0.08675413948484849,2,2.3752421116,20.0,0.13,h
26652,Manchester City,1.265164819,16,0.0790728011875,1,2.3921982594,21.0,0.11428571428571428,a
26664,Manchester City,1.37122397,20,0.0685611985,3,2.0508069987999997,22.2,0.0990990990990991,h
26681,Manchester City,1.369582873,22,0.06225376695454545,2,1.6843289002000001,21.8,0.09174311926605505,a
26683,Manchester City,3.162859214,22,0.1437663279090909,1,2.0063434958000004,22.6,0.07964601769911504,h
